PC1,PC2,PC3,PC4
-0.16149763303117223,0.23090584708920187,-0.20055127721630048,0.21679122045727317
0.6764415911192486,0.2346410886625769,-0.09470894074586068,-0.025523163583221754
0.08041993160704035,-0.12274048125537633,-0.1539016639507065,-0.17723298991086608
-0.34804178432917743,0.06420470383009652,0.07086297766919233,0.016547974106286778
-0.36739519500628587,-0.1719870750816193,-0.14004718568578198,-0.12814822948091048
-0.2203826144927119,-0.3931155259270968,0.430891445146285,-0.060683043628596084
-0.30507041644104604,0.062246393408150025,-0.21035377587067336,-0.12231307144304732
0.15124724851730045,-0.3960621167269367,-0.01367345130106975,-0.06424262461164813
-0.2945440891048252,0.11473148943906677,0.11556250186723803,0.15244742248397392
-0.19837556890912192,0.09686702697829326,0.038891134890899966,0.23884084929746388
0.09888860268521113,0.07535759487991968,-0.2109264711856033,0.1511588718176316
0.14639148246527234,-0.04104569502251791,0.1459556691670196,0.2486638271292273
-0.30437348322306124,0.04352290688407044,-0.05933308125612324,0.03358341914775624
-0.31197052602040654,-0.1338532235846984,-0.18902297993446093,-0.12116989859039036
-0.14512370389901674,-0.3018538231673595,-0.20425605598092136,0.11456443562074221
-0.10320147605599762,-0.23675593810922227,-0.1638275751824995,-0.014495126018844685
-0.42880666770783465,0.25627319072269367,-0.023903476462586316,-0.03728484212324442
-0.3497021828744823,0.24558068964875326,-0.15606361755704026,0.13522284653025265
-0.30652493058858504,-0.23019878873336028,0.36602111301549156,-0.1024491632128688
-0.17483765172823268,-0.18980756760946715,-0.10109636778787738,0.1270264788724953
0.2770923407683499,0.5159890668178639,-0.24010144269675554,0.010191907545052847
-0.19646666714466712,-0.32434857309506376,0.2937843613910807,0.11923683741274987
-0.0010829560879001784,0.34991553602411685,-0.1842904376533821,0.013052459554561847
0.8939706463649818,0.164965535576236,0.4566844101778263,0.1484300360065489
-0.303856612677699,0.32688134612156905,-0.0022951113812079435,0.2098884371690925
-0.3133754975685657,0.23200850401391093,-0.11688904042397383,0.17612556112758218
-0.3984598660193738,-0.02167396787541921,0.046864490373911535,-0.08178138183035136
-0.45493774776534646,0.12250450568050049,-0.04407120191039579,-0.06764713808805116
0.2922231724340656,0.4281647032483338,0.3487770272048129,-0.060445547791451434
-0.032425028967826106,0.32760258525971175,0.15393307550642846,0.29779279782123025
-0.3628989849325149,0.14852478295167157,0.020241083710944758,-0.055546832905039305
0.00035654891409406047,-0.2575221185271495,-0.3566733330263108,0.15007898014718554
-0.416192883716848,0.03561964366389233,0.39431412103195107,-0.0002834631558183092
-0.12004009973307295,0.32846564026693886,-0.1743639736077222,0.17568348313897722
-0.26378081904533524,0.1751885390842562,0.38727965293799105,0.2028967178838103
-0.3301084243055255,0.17716104673140698,-0.15815568301693053,0.12949137784145742
-0.4709843543607208,0.14212013641718155,0.30895812006443624,-0.06450010146468049
-0.25323099529093795,0.22756086732750233,0.3284676732173212,0.09604607904672931
-0.4269487854585437,0.05694579923616639,-0.07258618279749841,-0.19280127940097191
0.843450059589005,0.019090095147828723,-0.024659315747299026,-0.14421278882645275
-0.45499168246642396,0.13302487257978265,0.1296739939699553,-0.08818339499853402
-0.21148976475414413,-0.24050243899074158,-0.17614015597088328,0.008986277963269586
-0.2617291202879294,0.02478053229461415,-0.042298154660776265,-0.0026578901399998706
-0.4171772306421761,0.2045738245221272,-0.07969826922618303,-0.002049090906177647
-0.2180829249497063,0.141054963006735,0.03965926655526629,0.11950387381887335
0.0902785232090849,-0.07604223747597944,-0.25058711693667773,-0.028476098424765933
0.3526626163598845,0.048134396828761576,0.4017110725444399,0.14074445544212016
-0.15122939710871952,0.23165320101074363,0.19924098005217677,0.029504977264707834
-0.26822628904298385,-0.04085355771431822,-0.16017313229342628,0.23754398581245248
-0.09740308371021583,-0.3491468839612755,-0.10545053491843558,0.12524817716764283
-0.3500745463950459,0.32422536815146746,-0.05352206254155977,-0.10259640695663205
0.18268913309857576,0.2197129052955396,0.37286689959501634,-0.3565825982254377
-0.3240031329053477,0.1122473958725342,-0.11755246176141093,0.01167660853280897
-0.020836946662753743,0.189602192918418,0.04103929641116078,-0.058428886016314255
0.3565181515701877,0.3797920734695374,0.41065838824180967,-0.008339172572317264
-0.43855396178140504,-0.0009265650907829153,0.4453858213048219,-0.04596243157672123
0.6366584685056899,-0.11654220786944709,0.14579561574900468,0.1599773911188618
0.10407884941180942,-0.3579497037854287,0.24180360567005504,0.41219618631618554
-0.11618004077450711,-0.44193044172333423,0.32208291854656823,-0.11353335177266849
0.29818980569607345,-0.07495063678451312,-0.005154429438051096,-0.0823926259589008
-0.24214393920402272,-0.027874029661003788,0.2543653062831309,0.17746662217801729
-0.17839352576846293,-0.1428114276176879,-0.05256628635237459,0.06232299107427435
0.917676463285416,0.08503997863291332,-0.09977397638956086,-0.10220647270908345
-0.038817384015500014,-0.1001885670624388,0.1557311752195072,-0.320374647720907
-0.23793225652832664,-0.153527527874271,0.2014900248870008,-0.16030902103232464
0.027625958078143605,-0.1517827570273617,0.052351624628501105,0.06571870170535082
-0.3235171917773011,-0.20172902693041958,-0.18714889472238277,-0.17053921415439396
-0.3532561715876619,0.35035091903669285,-0.01533566506275194,0.18737534682640744
-0.30489394004558973,0.20213578482664385,-0.11594901423488795,0.08489688751280179
-0.11355740569874942,0.2503354956047474,-0.06964609681001858,0.5020193862815967
-0.20455409075967612,0.0046455872151966145,0.24228928594092863,-0.15581358475704427
-0.2590651216505042,0.017733417589998482,-0.048068646399581534,0.0942896539358519
-0.29388792755701776,0.16116206023265983,-0.12139916762711178,-0.0705077124112963
-0.21247435512358226,-0.2592424311938277,-0.06284452598245086,0.10263097470786824
-0.036159874939783856,-0.46838036470093036,-0.1086193680302377,0.155862413339626
-0.44895923855570685,0.11073251205113632,-0.05817041121179164,-0.1095081988244799
0.30568399690464126,0.09209012155159152,-0.22535414071986068,-0.06405188148913203
-0.04652446898843497,0.006895946976470343,-0.2123787202630261,-0.13708497966864508
-0.06906669919622628,0.22749704236275575,0.20113201018259128,-0.19272322207809992
-0.26579823839199146,-0.1729182160577381,0.06479073965258143,-0.04245534066859543
-0.29441303682572995,-0.02148312689284887,-0.025458425252219866,-0.04178467256980325
-0.3411070032710402,-0.2218628877266422,0.36337415093493114,-0.042559898789547954
-0.27342002458479775,0.23065169847896685,-0.25411939414969353,0.13795176976676926
-0.2925254591181101,0.1425662227051577,-0.051083266128218494,-0.12674118500027087
-0.2575590672384224,-0.011332349140605054,-0.14037700743535036,0.1881348373172335
-0.17953806072831255,-0.20158809273507317,0.183353698978784,0.0800529072764336
-0.2409103164489566,-0.36867476893688306,0.279296443709824,0.10439240311420452
-0.4619967187224373,0.05592372548535552,0.051170170176720806,-0.12089745651178375
-0.3221224933827474,-0.08708784376410475,0.2071553800189961,-0.03409995574162293
-0.3811136946587983,-0.029312072198290982,-0.06454693041354607,-0.05102398280005278
-0.20901949924771362,-0.012837457803980585,0.32476289373650724,0.004307263132241025
0.8179014936739893,-0.02411492393344863,-0.06424596880777333,-0.042196747925766324
0.6567723885545178,-0.21707456305061001,-0.07342317099238688,0.13620865981895786
0.3466389035384309,-0.3083475461203857,0.3257783200427096,0.06928150050330772
0.29659918597705054,-0.1752187549864336,0.08308490468377198,-0.02580318597930096
-0.1032730736225564,-0.22424976651556985,-0.13892289382053,0.18832541692585372
-0.25693637382283413,0.00019918148407573015,0.30484156151398234,0.07445053830474477
-0.12945703142985315,0.12645508177959805,-0.2973581714051566,0.05328567041216631
0.22796945236124308,-0.04097459429720305,0.23657637571053844,0.0009377937251799739
0.14280998945641832,-0.16040756673473652,0.04278710844623184,0.3566272867696882
-0.11196293799308027,0.02329972947689576,-0.06070430745211377,-0.17334245078675406
0.42332519093329707,-0.09875620854553016,-0.2644444212743543,-0.14839961620231804
-0.0848100944450596,0.008699800164774164,-0.1839798232384379,-0.049685015334039656
0.27323305326537967,0.49505949859460285,0.13243117994113748,0.07635155390747628
-0.14132929923003423,-0.394063608347451,0.43514441360063394,-0.014352700002287168
0.4627447080180566,0.023595401331977753,-0.02179610606661671,0.020420573146581435
0.25598246021631654,-0.1576971523583647,-0.17130344992147853,0.04760255159206518
0.4830184365800991,-0.17766390335106785,-0.20064735564435698,-0.17910264424733793
-0.09077522031427543,0.24515938939086163,-0.11299363276310662,0.06893591526099514
0.03521054267185254,0.21852269798669297,-0.084533476604954,0.1482245986355213
-0.46924160196375553,0.17011888924300736,-0.07001341457387855,-0.12134886580294303
-0.07937574535982107,0.02226858719476716,-0.1727369007956661,0.17824686642605717
0.09957507013690016,-0.033032608136640725,-0.20764670096681692,0.13496037627901017
-0.06661813250526906,-0.06250111987258869,-0.01902481397122507,-0.14930190845439537
-0.3220862115954942,0.11578663846790328,-0.35267240729750027,-0.023834798847964432
0.6838697408726097,0.1413419408029149,-0.16066177529521938,-0.24173295584605423
0.25045120747275185,-0.46815566811181253,0.12419386243367518,-0.07388623994851373
-0.013245543410886292,0.38662483292208333,0.24913373923982507,-0.3090010695124079
0.41844570829741506,-0.06792270990573492,0.030571764690362522,-0.21019386295402331
-0.165697197265492,-0.29776938359071836,0.3114002724011581,0.11887545743883271
-0.24207343310177756,-0.07578573055178801,-0.2262081924379015,0.04073261153580118
-0.1832662331421224,-0.28527031102309613,0.02016142195514492,0.02760582342433056
0.025389915043918434,-0.1968644359687047,-0.09169940657034847,-0.010454793876932655
-0.08313219447547025,0.019292305225107127,-0.10384182954317345,0.46506854318740387
-0.3976535780259973,0.027464534442650047,0.2268104280992155,-0.031072694433143686
0.6330735348798404,0.13164778447677733,0.15680151003298212,-0.036939090418820826
0.11387559199113731,0.3063794946273574,-0.14154926918821123,-0.024215740202082132
0.06316169807088376,-0.053289810428021236,-0.07355227321603268,-0.12915157608071923
-0.25964000819689426,-0.00992437950496577,-0.09538619453627602,-0.058411686781066424
-0.2513728557012614,-0.20241987131104067,-0.06992922874070495,0.007229438199373488
0.06322290078521184,-0.0364675126843954,-0.1427906398442658,0.27273355159512364
-0.2767038312151922,-0.24491262236259564,-0.06457220410296745,-0.17347842732542978
-0.06450835474672312,0.26086110559776166,0.007318595741011161,-0.00015944616534033744
-0.11384029185797057,0.4755169394275887,0.08835554359687081,-0.1126006499361596
-0.2228122361639926,0.30877863928463195,-0.19483028885139278,-0.1426860938539572
-0.3533435899300836,-0.1928391397254254,-0.08662442762090451,-0.17278509697392785
-0.464855669314582,0.05430627713762806,0.0034518006471443586,-0.07294608569796789
-0.12351491089006704,0.22862101995967185,-0.23413151383050645,-0.11056805722417051
-0.19624644821258724,-0.3299026617523513,-0.10592361911226551,0.07199662650934892
-0.1249889248267586,0.217712304729585,-0.2375254391733009,0.28565154848200847
-0.3751692001528459,0.3369836751593004,0.079700894268422,-0.13167056637369862
-0.39711944823025486,0.029613127613284038,-0.17157581863874274,-0.1261242680491517
-0.3863175790195141,0.13314121760762346,-0.05737959462776867,0.022615884105894768
0.2769035230038355,0.09164547928659325,-0.08450766711142353,-0.021554017827084056
-0.020410949495234264,0.31800467994483034,-0.09948716698931748,0.08588142863741612
0.02780066499560208,0.29483044689535526,0.3227537369100624,-0.0547123561298692
0.06091850654653993,0.2204609017937649,-0.007792396930902714,0.056897065048353776
-0.22334562728890028,0.06529127106439157,0.015504418843588398,0.010838861975049699
-0.32483110974896034,0.3461238963165807,-0.07991955905347009,0.1787274463602603
-0.1887833918402374,-0.20857005662479047,-0.20169396441920742,-0.10195591816979964
0.18048360905858668,0.32722330150391143,0.005945673065418369,-0.01772095461771193
-0.21543073948523972,0.15979002009831952,-0.15131475217190088,0.09483221128467778
0.03371069720783317,-0.3568948218403684,-0.02552858204933954,0.2794618806898085
-0.34442015179575636,-0.16259630532672475,-0.09515281231187714,-0.009791525966220188
-0.4482768145961451,0.09686386219392228,0.08024460982112329,-0.12069709498463023
0.11594702949758566,-0.08314642436804738,-0.021533221319856348,0.06284165294093608
0.44753609884147866,0.003839327374283403,-0.04210806642284774,-0.014833946225342032
0.4991169519091679,-0.2416521107512501,-0.22823883335675935,0.22684205386190678
-0.17165517900749408,0.009990399956562382,-0.19916248356541186,0.023551696519082687
-0.16657226546851256,0.37628447999172776,-0.14851241989183234,0.2763179256410736
-0.4730909118092563,0.20771392113173798,-0.040361183307870155,-0.058654439043240844
0.2167320355697725,-0.18082416464902118,0.12422072137787904,0.02202341097122666
0.653695050235555,-0.22028644370734432,0.4361970060283813,0.09583341741878826
0.28942833191630407,0.5445849813038621,0.08148046124184562,-0.11324053236212697
-0.08902418996943916,0.1669976384093078,-0.16166077484424876,0.36250967311696697
-0.050163632771120015,-0.2831746143765893,-0.10897687996528564,0.054396144627329175
-0.100135364407185,-0.047625214831600725,0.09570896970250443,-0.1577935475392355
-0.2817132410002919,0.05334311327253762,-0.004761262432857451,0.12108998100342992
0.9600202680302011,0.004736733354521136,-0.037858156514400866,0.1092766315487188
-0.3896066574761815,0.012977497811536818,0.07849495509697005,-0.03262070675767489
-0.18830600014246432,-0.2540045127263677,-0.1797309325096983,0.014768157857224455
0.8688439767325907,0.11235913429973868,0.29220236957935813,0.15653249416573536
-0.3093152589478667,0.31008851823555045,0.23731776819890318,-0.11631101251852266
-0.23045222041003494,0.29212028381396105,0.05490366096278154,0.13432137436317715
0.3662003193960254,0.14593078507871848,0.010809768082711793,0.025281736462566096
0.022758607843123613,-0.1281921271944556,-0.19296178743895967,0.13541524555860912
-0.2261229312979794,0.14174812053124164,-0.006340249017011689,-0.06782545086146301
0.39263682744925127,-0.3417730048239077,-0.21495909170523572,-0.10648694636450931
0.06908329188860426,0.03575994855600842,0.42367719345509774,-0.06459287081640501
0.9262235506594313,0.08159508275060938,-0.16395465803806664,-0.01407201253605937
-0.36683906153890583,-0.22490914790102032,-0.01554785708655888,-0.08006200929110056
-0.11364683122551891,-0.4934001691321469,-0.14415862920203698,-0.12532008364010888
0.00925898151311872,-0.4188732138984203,0.15192890145202995,0.1208894128790835
-0.19576388707740683,-0.2553813498079024,-0.062447811559878184,0.0012032227183311774
0.1526315185532938,0.4388687101612273,0.3898783153981265,-0.14269232412064167
-0.220915228424217,-0.35691792433503194,0.4638193868501474,-0.045079195154120295
-0.26465570849058234,-0.22199033304570703,-0.04319770651335166,0.031063842230044134
-0.1756809721802817,0.07728554999235301,0.20311148905406862,-0.059200623670237554
-0.404666175887764,0.22069112743580133,0.16497113607951208,0.05488339877879416
-0.25165154546981666,0.2251944480940481,0.4741269931921473,0.18096132465626302
0.19474584532504796,-0.38753939630328177,-0.07599931308868003,0.023466545273883643
-0.27195974253015653,0.3622344370664985,-0.20446557083350878,-0.0008370157771607282
-0.22980745921279533,0.0037566585795824796,-0.04582816649394802,0.2765013715115768
-0.2250592474971408,0.04377800153417644,-0.23637072575512386,-0.01574691968103799
-0.15243614975816447,-0.35441784606690757,-0.14031478258099417,0.0959961859180553
-0.21366628683126968,-0.16026884171335282,-0.001048349153660202,0.11934284696881367
-0.04934672525531965,-0.32479055496311243,0.027696605451999486,-0.012206956488457129
0.04431515170296148,0.1096427312910971,0.3971288036863543,-0.13046868034772163
-0.2765662599976839,-0.10748332887891172,0.07133530875213186,-0.11953653257390717
0.06907921238848448,-0.008011494044994445,-0.07185439906043409,-0.08394202684138782
0.3238197788386413,0.1102034721506512,0.1822695588128045,-0.1820857220948393
0.6486702943070102,0.45385438774657627,-0.018134621128916048,0.021744432751854833
1.227616119741426,-0.13411884086158637,0.2150400519560308,0.21998069592645175
0.1487213918216493,0.13378660773533216,-0.0727358913804335,0.2279142374045417
-0.3338827707770205,-0.12414642758891507,-0.24720329125841814,-0.11518903140962007
-0.3412199804631697,0.14532663612739713,0.43499848872135144,-0.0411499584215135
-0.024625201425168244,-0.085706093920455,-0.24522991445052586,0.10928091296938877
-0.2603168886715837,0.0609372550604175,-0.002093486790662037,0.07786145901619886
0.13087021031475204,0.41447491455369095,0.1253420259430414,-0.32587100494600907
-0.463243158136183,0.11876277731185672,-0.026657739773613253,-0.08579439945488761
-0.2902797533727839,-0.026754505140450215,0.2156125553386814,0.08281904788420423
0.7025180968337259,0.2971975145207241,-0.13297017427027344,0.01258363736403752
1.0413476249514049,-0.08428134027889858,0.019908385848041055,0.05460866985455731
0.37395223167673897,0.38745794108997944,0.17188178055538136,-0.21575869865087877
-0.18752142364687155,0.21661833909380193,-0.2204824648312993,0.15829928271169827
-0.21602182874272588,0.026026947347298057,0.05475862622502073,-0.09748643039915403
-0.3442260932765136,0.25679548836533517,0.2808709753798674,-0.07512386056642277
-0.37880873966793494,0.17932965782603458,-0.1308561458870467,-0.1722716125054483
-0.17364296780695587,0.2551989178913328,-0.029755555127769482,0.15690710872035996
0.3748583316511157,0.2980642832909368,0.11666525728475041,-0.12915553163365645
-0.28259074561699105,0.213037356185163,-0.1377906455986436,-0.04332274447661243
-0.36910820707587544,-0.1616843748613485,0.06735426243405632,-0.1584320657369438
-0.370382474136323,0.11566702183002382,0.3917361116667618,-0.03287192363380381
-0.30432593658496254,0.1928865996435252,-0.03246965055446136,0.12271745762116794
-0.36418478288909667,0.005758653941600126,-0.19468027039171235,0.12164025277949139
0.5056611665060927,0.5140024674594051,0.09341829001966553,0.019452259183460857
0.5321097463565398,-0.09826725265357379,0.47955862207917327,0.23772297512322463
-0.21531082906662163,0.16444290834471004,0.15487393863406995,0.21272829228103013
-0.1956247538563593,-0.47180799750935004,-0.06404739917278046,0.04980022459201886
-0.19163967962763956,-0.07089718744134546,0.2148515015119727,0.054495505783918666
-0.18365384272977886,-0.28492327335881185,0.26942845923545844,0.03000912485388004
-0.06868785109168447,0.2197801977482274,-0.2458995719806805,-0.2038696597948982
-0.30585558569248467,-0.34497040385978306,-0.1927912410413035,-0.19404648180773984
-0.2452332615934287,0.35582396040176734,-0.005685583086216697,0.03499872741733079
0.1940906597976907,0.5498092970942765,-0.020346278266638686,0.05236880638725762
-0.1644109748524081,0.10071547772507526,0.1416005589961806,-0.00937728559505202
0.06737598250220067,-0.3084462752776484,0.041742844254616676,0.21603144969337054
0.36496243351855656,0.38883197030111777,-0.14162048084374343,-0.12541149281461417
-0.4953878788413588,0.10234141478490023,0.0724815452128121,-0.1844341786031512
-0.008859031733413585,-0.09471388163250405,0.301384955677429,-0.012864054410968814
-0.3381454197763345,0.20263839333109632,-0.19474993141181612,0.10914164080287624
-0.09455799643461586,-0.49261517931928206,-0.2537164969277385,-0.07943347101248498
-0.20677624451642926,0.27096942963019827,-0.31967223684868074,0.08470432980587873
-0.24968436662188562,0.10991205571666307,-0.20357064793512536,0.15198944782094367
-0.0895675847577411,0.39692416830980837,0.01880456002213344,-0.11285724447458442
0.35983032182896685,0.6159232570895715,-0.10797236080703757,0.0010471225299146375
-0.26739948235341565,-0.26965955171733,-0.1592055958636043,-0.1318913915299316
9.485734731576183e-05,0.1168102705544679,-0.22571231042790366,0.3440530260719368
-0.3083257978251961,-0.47484853971797397,0.39612595793542477,-0.10409810267695817
0.5014332778163823,-0.04785236073006596,-0.255603244182288,-0.08848246252562839
0.46566826333579187,-0.1669354385293398,0.07809143799701869,-0.10247773311277396
-0.048381179255124765,0.3629823583454941,-0.06980368218085395,0.052426996001466455
0.8623893960495026,0.14897079043296813,0.34827058469577205,0.14243011860350419
0.09227227341016524,0.21771613660969089,-0.11747990304036465,-0.1346694434598704
-0.42969174304686714,0.04180697185043853,0.004680496902739553,-0.11111063306092596
-0.15627524198854928,-0.32326172963264765,-0.32423817271000144,0.20777904175270487
0.2777176099928164,-0.2893817616580983,-0.2745731437089293,-0.0720220991645611
0.3530856484764278,-0.08257703386538366,0.11864910232601301,-0.044407652925945375
0.04476537161984057,-0.47038890071703143,0.01703844401761847,0.26416733315974633
1.025848029221314,-0.12077390768486837,-0.01575296520285387,-0.01359057323499333
-0.2854452038530559,-0.36897499753830154,0.5285867972530638,-0.06189204940263017
-0.07700385974520016,0.10435547384300015,0.03228664312860179,-0.16820688642859152
-0.26883997419745537,0.19897817344908258,-0.14932364752293817,0.02178493007642098
-0.28433891923623333,-0.01763158518021594,-0.03657159049156868,-0.11811286146102731
-0.020035159781797877,-0.30835360176328075,-0.09702846524595464,-0.11662108013144702
-0.012539499113021673,-0.29016939827984584,-0.21461437002866382,-0.07157906120672547
-0.3457102495316842,0.03244494732293965,-0.13802760696550423,-0.052877213539505336
-0.1908218016503847,-0.4597336921085799,-0.21418505163137222,-0.15178302731331839
0.2948806186456484,-0.10085312367798283,0.0352542652649462,-0.17178053599482004
-0.2110341063594961,0.30907944234491946,-0.05402982665739376,-0.13213840833652268
0.14635128732439498,0.33935783165307143,0.15296789951250483,-0.14417748128339106
0.81514834741788,-0.08129304403547304,-0.19734955712460686,-0.04678019068749755
-0.22994671615624276,-0.05220582027107371,0.06682808818783824,0.17664612924768788
0.3813309688315109,-0.07579748479645984,0.22540546437694764,-0.15085571553691654
-0.24325886035899713,-0.5014335954098788,-0.3609349286538801,-0.18332130176469363
0.20386220345450337,0.13108004111381943,-0.08529213717881667,-0.1072071097434604
1.1724687143323316,-0.16513166877519192,-0.2007795134173743,-0.0389812372150546
0.4901098989586933,0.06633132877418071,0.014580152978266576,0.06800727350705016
-0.3294166321217038,0.20138483215425662,0.09157799214961772,0.08381944894813871
-0.10074950249060005,-0.12588905014344814,-0.057864338946332826,-0.032929681992283424
-0.06356807021836769,0.14570747506205586,-0.04938239152619954,0.14253805923486337
-0.02100798579309396,0.1537442167885134,-0.175718696109112,-0.037816584383703354
-0.1339734748368082,0.23261628032619103,0.3627806690372154,0.05882401951706215
0.8570981090200303,-0.017160520402888717,-0.03207709505971269,-0.09188232044636525
-0.22599221082944237,0.2938117490554015,0.017735527476565902,0.21196750283472895
0.8599786755202753,-0.05775785188403211,0.4610856030971551,0.007835444909162681
-0.10070299591402333,-0.2605244002713629,-0.138348825262107,0.10417424158487075
0.0051340402016040575,0.11447745794154379,0.5875554987317246,-0.023618469753592396
-0.04611260639101854,0.10475891329955714,-0.13821080716764933,0.019974077062417266
-0.11353230785291028,0.21295620237840077,-0.07214020136421917,0.10259381950749069
-0.056325342932318584,0.3334551975851958,0.1869739472871777,0.3545435565551858
-0.33263758070973853,-0.16469197871799354,-0.15323096824356977,-0.09638940633970333
-0.14652937152516074,-0.2623212735476665,-0.11090051687183498,0.16621490825132226
0.3958725281103478,0.17275033679296037,-0.005150413022419659,0.08803097344934716
0.4315377466268126,0.008217416630864796,-0.21419940718616434,0.07336802700398719
0.3369754554995361,0.3470493256193812,-0.11306071218435937,0.10153020115347235
0.854698407355734,0.30144328897456607,-0.2060522001382721,0.06544249352230583
-0.13457979684273527,0.30457097930992916,0.36410505032591706,-0.1568512476441239
-0.16377548101447348,-0.1616435810407317,-0.05636914722268994,0.14953600384302937
-0.13717874494828136,0.012828641759187494,0.10061042777308635,0.101349886251489
-0.48691778461797164,0.1308092885186179,0.4595861905767643,-0.15187451907471125
-0.3396682481542686,0.26896045173025085,0.16959864480058334,-0.21814004762052458
-0.29726227366752067,-0.08012688434089531,-0.17370924087681144,-0.10589226623128091
-0.1770745929092839,-0.4599595215974446,-0.08667227899630581,-0.013111811747906862
-0.1936507155598194,0.28526753237156166,0.16152368800889808,-0.3644141820080606
-0.10978674845666025,0.3165748483012891,0.017024318605675874,0.19664325634067228
0.484587972790784,0.03393570708760483,0.4418697861321284,0.012709613748198317
0.11673103882333995,-0.1772344287085564,0.09288499571176673,0.27668169642216495
-0.04790526059533234,-0.04755293346443275,0.12708867905922333,0.2509455101116209
-0.2873591741099597,0.21390930096143523,-0.33277014843718933,0.0875151983606268
0.6995871241904457,-0.21769729967987103,0.11532908389320663,-0.13789720166877983
-0.3251958410293219,0.25235128642274823,-0.1559857391627789,0.026232799666053533
0.10572923432801927,0.0025030374149557885,-0.12572070666969876,0.10541094495571209
-0.09007542588859051,-0.32037267839552575,-0.22338233236248073,0.08643345395825526
-0.46454753451672615,0.17794606645847724,-0.06917802890239509,-0.18807314809620831
0.37110741193203484,0.24754110579681812,0.05665133483862489,0.04807556214693497
0.45423155339958504,0.306052189346535,-0.15760757324078012,-0.044488072785454476
0.37404604509081496,0.07354051294852088,0.25953571966342687,-0.11751793901884434
-0.45893717152123825,0.17743778571909555,-0.1431118604345494,-0.12434243595992799
-0.42536912440745894,0.04881692108145097,-0.039200040922140876,-0.1842042834723408
0.0006109395665008887,0.4177831441997302,-0.1422904804421893,-0.33440545469531086
0.033953431581597686,-0.03784493079805282,0.04306093179175609,-0.13727873622814568
-0.10685833482919357,-0.019772268207575112,-0.08312054535701496,0.055065422937296
0.3224934288586382,0.3753373380924624,-0.08196480909491094,-0.3563190960115901
-0.23142703764419012,0.08056653745191902,-0.028650919036264995,0.21188665806931828
-0.35746609435915555,0.32857495067856435,0.056871968704436685,0.10427263866201819
-0.34479895327818877,0.07107644316537466,-0.1558079571871987,-0.16203009136322888
0.6031062594990683,-0.36796109456418363,0.056347746171080446,0.20897536005027775
-0.16757050250891997,0.3355425794095633,-0.3327033414561897,0.11124226930362796
-0.3952789771578446,0.050234305711917546,-0.10686096578198982,-0.04890104089954623
0.8418236526283283,-0.11592079323873924,-0.16083886397766664,-0.06675183243136332
0.8230515012203701,0.3324219879382486,-0.22556486408051393,0.0007912135452350544
0.17730516417123976,0.3129804890347112,0.19925706862939646,-0.11807850173000602
-0.08193322182929609,-0.4382986598637212,0.13217849240209634,0.1378827985341893
0.6595988849569109,-0.26830420503672214,-0.26889204848235493,0.08704754463203963
-0.12308350468321218,-0.3989916457509696,0.34036068675780257,0.12651530383069384
